mmsi_id,imo,call_sign,vessel_name,vessel_type,length,width,TempId,Id_len,StartDigit
367910670,,,,52.0,0.0,0.0,367910670,9,3
367580049,,,,31.0,0.0,0.0,367580049,9,3
368060065,,,,30.0,28.0,8.0,368060065,9,3
366386404,,,,31.0,18.0,9.0,366386404,9,3
366919989,,,,51.0,14.0,3.0,366919989,9,3
366650200,,,,70.0,261.0,44.0,366650200,9,3
366089092,,,,0.0,30.0,6.0,366089092,9,3
367006208,,,,31.0,14.0,5.0,367006208,9,3
235974000,,,,74.0,300.0,43.0,235974000,9,2
477099002,,,,70.0,323.0,43.0,477099002,9,4
368000613,,,,70.0,60.0,13.0,368000613,9,3
355580600,,,,72.0,274.0,40.0,355580600,9,3
367137509,,,,31.0,24.0,7.0,367137509,9,3
366091468,,,,0.0,64.0,16.0,366091468,9,3
367080012,,,,80.0,206.0,30.0,367080012,9,3
366916590,,,,52.0,24.0,8.0,366916590,9,3
311080090,,,,70.0,159.0,23.0,311080090,9,3
377202080,,,,52.0,28.0,13.0,377202080,9,3
369000504,,,,80.0,273.0,46.0,369000504,9,3
367087007,,,,31.0,33.0,12.0,367087007,9,3
308902070,,,,81.0,275.0,50.0,308902070,9,3
565680500,,,,89.0,182.0,32.0,565680500,9,5
636081210,,,,70.0,175.0,29.0,636081210,9,6
316166003,,,,32.0,24.0,7.0,316166003,9,3
413040010,,,,70.0,242.0,32.0,413040010,9,4
369850000,,,,89.0,183.0,22.0,369850000,9,3
367033415,,,,52.0,21.0,7.0,367033415,9,3
316742071,,,,69.0,100.0,27.0,316742071,9,3
477601920,,,,70.0,180.0,28.0,477601920,9,4
338998000,,,,89.0,216.0,23.0,338998000,9,3
368602000,,,,30.0,33.0,8.0,368602000,9,3
357070088,,,,70.0,279.0,40.0,357070088,9,3
366031978,,,,50.0,33.0,6.0,366031978,9,3
367300473,,,,37.0,25.0,6.0,367300473,9,3
355190300,,,,83.0,159.0,25.0,355190300,9,3
636820089,,,,72.0,300.0,42.0,636820089,9,6
303030400,,,,32.0,29.0,6.0,303030400,9,3
338860828,,,,55.0,10.0,4.0,338860828,9,3
303000442,,,,52.0,0.0,0.0,303000442,9,3
316002164,,,,0.0,130.0,24.0,316002164,9,3
366850196,,,,32.0,0.0,0.0,366850196,9,3
636901089,,,,70.0,334.0,43.0,636901089,9,6
367370200,,,,37.0,18.0,5.0,367370200,9,3
319000047,,,,70.0,186.0,28.0,319000047,9,3
636894051,,,,89.0,182.0,32.0,636894051,9,6
367331067,,,,37.0,17.0,6.0,367331067,9,3
210050033,,,,71.0,275.0,37.0,210050033,9,2
366968670,,,,0.0,120.0,0.0,366968670,9,3
636601790,,,,70.0,282.0,32.0,636601790,9,6
367431000,,,,80.0,183.0,32.0,367431000,9,3
367061834,,,,52.0,30.0,12.0,367061834,9,3
351030068,,,,79.0,299.0,40.0,351030068,9,3
367360833,,,,31.0,150.0,22.0,367360833,9,3
368600700,,,,70.0,75.0,18.0,368600700,9,3
366996409,,,,52.0,25.0,8.0,366996409,9,3
338020090,,,,90.0,76.0,28.0,338020090,9,3
367230873,,,,0.0,0.0,0.0,367230873,9,3
366857000,,,,70.0,247.0,28.0,366857000,9,3
235000655,,,,89.0,241.0,42.0,235000655,9,2
366809976,,,,52.0,21.0,7.0,366809976,9,3
636210452,,,,71.0,274.0,40.0,636210452,9,6
316830000,,,,32.0,41.0,10.0,316830000,9,3
367401707,,,,31.0,25.0,8.0,367401707,9,3
311880010,,,,70.0,225.0,32.0,311880010,9,3
354090062,,,,80.0,154.0,27.0,354090062,9,3
372904050,,,,70.0,180.0,30.0,372904050,9,3
351000325,,,,70.0,279.0,40.0,351000325,9,3
220695000,,,,71.0,367.0,42.0,220695000,9,2
366701775,,,,52.0,28.0,10.0,366701775,9,3
218006000,,,,71.0,300.0,42.0,218006000,9,2
367000868,,,,80.0,288.0,50.0,367000868,9,3
316020811,,,,30.0,40.0,9.0,316020811,9,3
367070031,,,,71.0,222.0,30.0,367070031,9,3
565215000,,,,70.0,0.0,0.0,565215000,9,5
366497000,,,,79.0,217.0,24.0,366497000,9,3
303040085,,,,79.0,208.0,30.0,303040085,9,3
367707040,,,,30.0,31.0,10.0,367707040,9,3
367007804,,,,31.0,58.0,9.0,367007804,9,3
371000181,,,,70.0,189.0,32.0,371000181,9,3
563606060,,,,70.0,225.0,32.0,563606060,9,5
316374101,,,,31.0,15.0,8.0,316374101,9,3
636630099,,,,70.0,334.0,42.0,636630099,9,6
367251042,,,,0.0,19.0,6.0,367251042,9,3
367524078,,,,52.0,13.0,6.0,367524078,9,3
367332809,,,,60.0,36.0,11.0,367332809,9,3
636378901,,,,71.0,231.0,31.0,636378901,9,6
636904024,,,,79.0,225.0,32.0,636904024,9,6
316070155,,,,0.0,0.0,0.0,316070155,9,3
477909700,,,,70.0,225.0,32.0,477909700,9,4
367009507,,,,32.0,30.0,8.0,367009507,9,3
366001993,,,,52.0,23.0,6.0,366001993,9,3
316006256,,,,37.0,18.0,8.0,316006256,9,3
370010037,,,,80.0,126.0,20.0,370010037,9,3
367034045,,,,0.0,9.0,12.0,367034045,9,3
338006702,,,,52.0,0.0,0.0,338006702,9,3
369002700,,,,99.0,184.0,24.0,369002700,9,3
367270710,,,,60.0,22.0,7.0,367270710,9,3
367021508,,,,52.0,33.0,10.0,367021508,9,3
371007707,,,,82.0,179.0,33.0,371007707,9,3
338402000,,,,70.0,292.0,32.0,338402000,9,3
367137707,,,,31.0,22.0,8.0,367137707,9,3
367077008,,,,31.0,34.0,10.0,367077008,9,3
367007513,,,,32.0,43.0,12.0,367007513,9,3
368440500,,,,80.0,183.0,32.0,368440500,9,3
367107016,,,,80.0,273.0,46.0,367107016,9,3
366759690,,,,52.0,18.0,6.0,366759690,9,3
368086000,,,,70.0,277.0,40.0,368086000,9,3
316319400,,,,52.0,21.0,7.0,316319400,9,3
316411410,,,,30.0,22.0,7.0,316411410,9,3
366023890,,,,31.0,26.0,8.0,366023890,9,3
366998302,,,,0.0,0.0,0.0,366998302,9,3
636210827,,,,80.0,280.0,50.0,636210827,9,6
367508059,,,,52.0,30.0,10.0,367508059,9,3
477029003,,,,70.0,323.0,43.0,477029003,9,4
366054802,,,,31.0,22.0,7.0,366054802,9,3
316659010,,,,31.0,12.0,6.0,316659010,9,3
636099903,,,,70.0,290.0,40.0,636099903,9,6
367085890,,,,99.0,73.0,17.0,367085890,9,3
636069210,,,,79.0,299.0,42.0,636069210,9,6
367301088,,,,32.0,24.0,6.0,367301088,9,3
366000908,,,,52.0,19.0,6.0,366000908,9,3
371190900,,,,73.0,292.0,40.0,371190900,9,3
367370403,,,,52.0,16.0,7.0,367370403,9,3
366960360,,,,52.0,0.0,0.0,366960360,9,3
235860150,,,,71.0,280.0,40.0,235860150,9,2
413001107,,,,71.0,335.0,43.0,413001107,9,4
366073084,,,,52.0,20.0,6.0,366073084,9,3
367039349,,,,52.0,24.0,10.0,367039349,9,3
636420069,,,,71.0,277.0,40.0,636420069,9,6
372070028,,,,70.0,293.0,32.0,372070028,9,3
366801927,,,,40.0,28.0,10.0,366801927,9,3
367631807,,,,31.0,19.0,7.0,367631807,9,3
338324033,,,,52.0,30.0,6.0,338324033,9,3
368000862,,,,70.0,79.0,13.0,368000862,9,3
366033895,,,,60.0,26.0,9.0,366033895,9,3
366760309,,,,32.0,24.0,8.0,366760309,9,3
338040058,,,,32.0,33.0,10.0,338040058,9,3
316110156,,,,60.0,34.0,12.0,316110156,9,3
338655408,,,,90.0,0.0,0.0,338655408,9,3
366901920,,,,70.0,20.0,7.0,366901920,9,3
311090106,,,,79.0,190.0,32.0,311090106,9,3
367312840,,,,50.0,83.0,22.0,367312840,9,3
366745770,,,,52.0,27.0,9.0,366745770,9,3
352930100,,,,70.0,190.0,32.0,352930100,9,3
338250600,,,,20.0,0.0,0.0,338250600,9,3
366509937,,,,52.0,20.0,8.0,366509937,9,3
367906411,,,,0.0,18.0,7.0,367906411,9,3
366903759,,,,52.0,19.0,6.0,366903759,9,3
247750050,,,,70.0,185.0,29.0,247750050,9,2
367098119,,,,30.0,19.0,8.0,367098119,9,3
366620768,,,,52.0,0.0,0.0,366620768,9,3
367010034,,,,52.0,20.0,6.0,367010034,9,3
636727010,,,,79.0,275.0,40.0,636727010,9,6
366360509,,,,0.0,0.0,0.0,366360509,9,3
366764430,,,,52.0,18.0,7.0,366764430,9,3
367105492,,,,90.0,46.0,18.0,367105492,9,3
308003408,,,,89.0,275.0,50.0,308003408,9,3
367098850,,,,31.0,18.0,7.0,367098850,9,3
565101000,,,,70.0,190.0,32.0,565101000,9,5
366091789,,,,52.0,18.0,6.0,366091789,9,3
367005908,,,,32.0,26.0,9.0,367005908,9,3
316500894,,,,31.0,23.0,7.0,316500894,9,3
366909849,,,,30.0,56.0,12.0,366909849,9,3
303000023,,,,52.0,0.0,0.0,303000023,9,3
369020072,,,,80.0,273.0,45.0,369020072,9,3
211702047,,,,71.0,294.0,32.0,211702047,9,2
369940390,,,,35.0,8.0,3.0,369940390,9,3
316100562,,,,60.0,74.0,18.0,316100562,9,3
369483459,,,,0.0,8.0,3.0,369483459,9,3
316006346,,,,31.0,21.0,8.0,316006346,9,3
352030020,,,,79.0,154.0,26.0,352030020,9,3
367280883,,,,20.0,0.0,0.0,367280883,9,3
303851000,,,,0.0,39.0,9.0,303851000,9,3
366201969,,,,52.0,31.0,8.0,366201969,9,3
303006603,,,,30.0,30.0,10.0,303006603,9,3
351000358,,,,70.0,229.0,32.0,351000358,9,3
316809040,,,,90.0,17.0,8.0,316809040,9,3
316380104,,,,30.0,34.0,9.0,316380104,9,3
367990614,,,,0.0,15.0,21.0,367990614,9,3
367203404,,,,52.0,0.0,0.0,367203404,9,3
367004073,,,,37.0,23.0,8.0,367004073,9,3
235106006,,,,73.0,304.0,40.0,235106006,9,2
211900222,,,,79.0,294.0,32.0,211900222,9,2
354001509,,,,70.0,199.0,32.0,354001509,9,3
367741017,,,,0.0,71.0,20.0,367741017,9,3
367097648,,,,52.0,19.0,3.0,367097648,9,3
636117590,,,,72.0,277.0,40.0,636117590,9,6
477060691,,,,70.0,268.0,35.0,477060691,9,4
257130300,,,,70.0,198.0,30.0,257130300,9,2
258008904,,,,70.0,190.0,32.0,258008904,9,2
366880568,,,,30.0,18.0,7.0,366880568,9,3
538200402,,,,70.0,190.0,34.0,538200402,9,5
369794041,,,,31.0,30.0,10.0,369794041,9,3
338701477,,,,0.0,30.0,10.0,338701477,9,3
367033109,,,,30.0,22.0,6.0,367033109,9,3
367233000,,,,0.0,28.0,12.0,367233000,9,3
367640700,,,,52.0,10.0,20.0,367640700,9,3
352527000,,,,74.0,300.0,43.0,352527000,9,3
370007707,,,,70.0,190.0,28.0,370007707,9,3
367311160,,,,37.0,18.0,5.0,367311160,9,3
366016993,,,,31.0,33.0,9.0,366016993,9,3
316335600,,,,30.0,34.0,7.0,316335600,9,3
316050892,,,,30.0,23.0,6.0,316050892,9,3
316004050,,,,52.0,33.0,10.0,316004050,9,3
636190394,,,,70.0,180.0,28.0,636190394,9,6
249998000,,,,73.0,304.0,40.0,249998000,9,2
316514010,,,,0.0,0.0,0.0,316514010,9,3
316000930,,,,90.0,178.0,26.0,316000930,9,3
249040070,,,,70.0,109.0,19.0,249040070,9,2
366972570,,,,52.0,0.0,0.0,366972570,9,3
352224000,,,,70.0,280.0,41.0,352224000,9,3
548002601,,,,70.0,224.0,36.0,548002601,9,5
366082480,,,,98.0,20.0,6.0,366082480,9,3
354303000,,,,70.0,224.0,32.0,354303000,9,3
548010028,,,,70.0,180.0,30.0,548010028,9,5
636174021,,,,70.0,334.0,43.0,636174021,9,6
316140000,,,,32.0,41.0,11.0,316140000,9,3
305005109,,,,71.0,267.0,32.0,305005109,9,3
356000778,,,,70.0,155.0,25.0,356000778,9,3
366389809,,,,31.0,0.0,0.0,366389809,9,3
636702590,,,,71.0,294.0,32.0,636702590,9,6
351455000,,,,79.0,299.0,40.0,351455000,9,3
538500019,,,,70.0,190.0,32.0,538500019,9,5
636123901,,,,70.0,334.0,43.0,636123901,9,6
355001200,,,,84.0,150.0,24.0,355001200,9,3
366790469,,,,52.0,20.0,7.0,366790469,9,3
357009204,,,,71.0,298.0,32.0,357009204,9,3
369741790,,,,30.0,30.0,14.0,369741790,9,3
636069810,,,,70.0,190.0,32.0,636069810,9,6
477896200,,,,79.0,169.0,27.0,477896200,9,4
367035734,,,,0.0,0.0,0.0,367035734,9,3
266000529,,,,70.0,228.0,32.0,266000529,9,2
576167000,,,,70.0,229.0,32.0,576167000,9,5
316107524,,,,0.0,0.0,0.0,316107524,9,3
316199020,,,,52.0,20.0,8.0,316199020,9,3
